movieId,genres,average
tt0111546,Drama,-0.995081967
tt0113610,Documentary,-0.991803279
tt0111237,Drama,-0.985245902
tt0116040,Action|Adventure|Drama|Thriller,-0.92704918
tt0116365,Comedy|Horror|Thriller,-0.831967213
tt0116905,Drama|Mystery|Western,-0.839344262
tt0116493,Children|Comedy,-0.925409836
tt0117333,Drama|Romance,-0.67295082
tt0118113,Comedy|Drama|Romance,-0.991803279
tt0117628,Comedy|Romance,-0.944262295
tt0117913,Drama|Thriller,-0.732786885
tt0115530,Crime|Drama,-0.995901639
tt0115493,Adventure|Children,-0.985245902
tt0116320,Action|Adventure,-0.950819672
tt0116756,Children|Comedy|Fantasy,-0.936065574
tt0116823,Comedy,-0.968852459
tt0118073,Comedy,-0.930327869
tt0061495,Drama,-0.992622951
tt0110246,Drama|Mystery,-0.991803279
tt0115472,Adventure|Children,-0.957377049
tt0116707,Comedy|Fantasy|Musical,-0.945901639
tt0116313,Comedy,-0.859836066
tt0117438,Crime|Thriller,-0.736885246
tt0116531,Comedy,-0.970491803
tt0116353,Drama,-0.97704918
tt0115857,Action|Adventure|Thriller,-0.891803279
tt0117008,Children|Comedy|Fantasy,-0.768852459
tt0116191,Comedy|Drama|Romance,-0.758196721
tt0115986,Action|Thriller,-0.905737705
tt0116571,Children|Comedy,-0.971311475
tt0053459,Horror,-0.986885246
tt0117826,Comedy|Horror,-0.930327869
tt0117718,Drama,-0.950819672
tt0116225,Action|Adventure|Sci-Fi|Thriller,-0.717213115
tt0115632,Drama,-0.962295082
tt0117918,Comedy|Drama|Romance,-0.705737705
tt0068646,Crime|Drama,0.664754098
tt0104558,Action|Comedy|Crime|Thriller,-0.928688525
tt0115736,Crime|Drama|Romance|Thriller,-0.81147541
tt0115836,Comedy|Crime,-0.990983607
tt0116745,Crime|Drama|Musical|Thriller,-0.97704918
tt0119214,Comedy,-0.993442623
tt0110693,Action|Crime|Drama,-0.992622951
tt0106544,Action|Comedy|Crime|Thriller,-0.990163934
tt0120004,Horror|Thriller,-0.973770492
tt0116654,Sci-Fi|Thriller,-0.83442623
tt0116311,Children|Comedy,-0.974590164
tt0117965,Drama|Thriller,-0.995081967
tt0115725,Children|Drama|Fantasy,-0.98852459
tt0115783,Action|Comedy|Crime,-0.963934426
tt0113596,Adventure|Animation|Children|Musical,-0.98442623
tt0109001,Drama|Romance,-0.991803279
tt0113253,Horror|Thriller,-0.960655738
tt0117991,Comedy|Drama|Romance,-0.903278689
tt0117093,Drama,-0.97704918
tt0111019,Drama,-0.98852459
tt0035896,Adventure|Drama|Romance|War,-0.98442623
tt0032904,Comedy|Drama|Romance,-0.747540984
tt0045152,Comedy|Musical|Romance,-0.609016393
tt0043278,Musical|Romance,-0.907377049
tt0050419,Comedy|Musical,-0.954098361
tt0054698,Drama|Romance,-0.713934426
tt0052357,Drama|Mystery|Romance|Thriller,-0.505737705
tt0047396,Mystery|Thriller,-0.275409836
tt0025316,Comedy|Romance,-0.877868852
tt0036855,Drama|Thriller,-0.940983607
tt0025164,Comedy|Musical|Romance,-0.985245902
tt0053125,Action|Adventure|Mystery|Romance|Thriller,-0.51557377
tt0053604,Comedy|Drama|Romance,-0.780327869
tt0053291,Comedy|Crime,-0.589344262
tt0056923,Comedy|Crime|Mystery|Romance|Thriller,-0.897540984
tt0034583,Drama|Romance,-0.140983607
tt0033870,Film-Noir|Mystery,-0.62704918
tt0058385,Comedy|Drama|Musical|Romance,-0.710655738
tt0047437,Comedy|Romance,-0.76557377
tt0046250,Comedy|Drama|Romance,-0.78442623
tt0031580,Children|Drama,-0.985245902
tt0037059,Musical,-0.916393443
tt0032138,Adventure|Children|Fantasy|Musical,-0.263934426
tt0031381,Drama|Romance|War,-0.657377049
tt0084370,Comedy,-0.935245902
tt0043014,Drama|Film-Noir|Romance,-0.763934426
tt0033467,Drama|Mystery,-0.429508197
tt0062622,Adventure|Drama|Sci-Fi,-0.125409836
tt0042192,Drama,-0.794262295
tt0032143,Comedy,-0.975409836
tt0032976,Drama|Mystery|Romance|Thriller,-0.847540984
tt0032484,Drama|Film-Noir|Mystery|Thriller,-0.992622951
tt0038787,Film-Noir|Romance|Thriller,-0.827868852
tt0038109,Mystery|Romance|Thriller,-0.928688525
tt0050105,Drama|Romance,-0.935245902
tt0048728,Crime|Mystery|Romance|Thriller,-0.803278689
tt0042451,Comedy,-0.916393443
tt0045537,Comedy|Musical,-0.976229508
tt0031725,Comedy|Romance,-0.950819672
tt0050658,Comedy|Romance,-0.985245902
tt0051658,Musical,-0.958196721
tt0029843,Action|Adventure|Romance,-0.93442623
tt0032762,Adventure,-0.98442623
tt0037008,Crime|Film-Noir|Mystery,-0.947540984
tt0039420,Drama|Fantasy|Romance,-0.943442623
tt0029162,Drama,-0.975409836
tt0027125,Comedy|Musical|Romance,-0.941803279
tt0035446,Comedy|Drama|War,-0.982786885
tt0028010,Comedy|Romance,-0.968852459
tt0049261,Drama|Romance|Western,-0.951639344
tt0048028,Drama,-0.951639344
tt0025878,Comedy|Crime,-0.944262295
tt0032599,Comedy|Romance,-0.876229508
tt0048960,Adventure|Comedy,-0.909016393
tt0038650,Children|Drama|Fantasy|Romance,-0.521311475
tt0031679,Drama,-0.85
tt0029947,Comedy|Romance,-0.856557377
tt0034012,Drama|Romance,-0.991803279
tt0025586,Drama,-0.992622951
tt0027893,Drama,-0.991803279
tt0041509,Musical,-0.993442623
tt0026029,Drama|Mystery|Thriller,-0.909016393
tt0063350,Horror|Sci-Fi|Thriller,-0.781967213
tt0043265,Adventure|Comedy|Romance|War,-0.72295082
tt0046414,Adventure|Comedy|Crime|Drama|Romance,-0.992622951
tt0051459,Drama,-0.916393443
tt0033891,Comedy|Drama,-0.959836066
tt0022879,Romance|War,-0.993442623
tt0114007,Drama|War,-0.993442623
tt0118927,Drama,-0.986885246
tt0048491,Drama,-0.993442623
tt0117357,Comedy|Drama,-0.985245902
tt0116329,Adventure|Children,-0.903278689
tt0118742,Drama|Romance,-0.993442623
tt0116442,Comedy|Drama,-0.986885246
tt0117011,Action|Adventure|Thriller,-0.968032787
tt0117039,Drama,-0.922131148
tt0116635,Drama,-0.993442623
tt0115678,Comedy|Drama,-0.906557377
tt0116830,Action|Crime|Drama|Thriller,-0.925409836
tt0117603,Action|Crime,-0.980327869
tt0115438,Crime|Film-Noir,-0.920491803
tt0116259,Drama|Thriller,-0.982786885
tt0116421,Action|Thriller,-0.960655738
tt0116000,Children|Comedy,-0.958196721
tt0115862,Drama,-0.963114754
tt0072653,Children|Comedy|Western,-0.940983607
tt0047977,Adventure|Western,-0.993442623
tt0072951,Adventure|Children|Fantasy,-0.940163934
tt0064603,Children|Comedy,-0.940163934
tt0071607,Children|Comedy|Fantasy|Romance,-0.948360656
tt0050798,Children|Drama,-0.93442623
tt0055277,Children|Comedy|Romance,-0.917213115
tt0054195,Children|Comedy|Drama,-0.968032787
tt0107131,Adventure|Children|Drama,-0.870491803
tt0053271,Children|Comedy,-0.968032787
tt0054357,Adventure|Children,-0.926229508
tt0059793,Children|Comedy|Mystery,-0.966393443
tt0046672,Adventure|Drama|Sci-Fi,-0.875409836
tt0106611,Comedy,-0.752459016
tt0109127,Children|Comedy,-0.852459016
tt0042332,Animation|Children|Fantasy|Musical|Romance,-0.690983607
tt0063819,Animation|Children|Musical,-0.901639344
tt0038166,Animation|Children|Musical,-0.954098361
tt0057546,Animation|Children|Fantasy|Musical,-0.812295082
tt0102798,Adventure|Drama,-0.81557377
tt0058331,Children|Comedy|Fantasy|Musical,-0.431147541
tt0033563,Animation|Children|Drama|Musical,-0.748360656
tt0076538,Adventure|Animation|Children|Musical,-0.907377049
tt0066817,Adventure|Children|Musical,-0.823770492
tt0043274,Adventure|Animation|Children|Fantasy|Musical,-0.713114754
tt0082406,Animation|Children|Drama,-0.85
tt0116361,Comedy|Crime|Drama|Thriller,-0.966393443
tt0059742,Musical|Romance,-0.481967213
tt0095016,Action|Crime|Thriller,0.155737705
tt0104692,Action|Horror|Sci-Fi|Thriller,-0.851639344
tt0117582,Drama,-0.993442623
tt0117589,Drama,-0.899180328
tt0117887,Comedy|Drama,-0.705737705
tt0117924,Drama|Romance,-0.972131148
tt0115640,Drama|Romance,-0.963934426
tt0116908,Action|Drama|Thriller,-0.766393443
tt0116409,Action|Adventure,-0.845901639
tt0116913,Documentary|Drama,-0.959836066
tt0117958,Drama,-0.975409836
tt0117202,Crime|Drama|Romance,-0.993442623
tt0116404,Drama,-0.995081967
tt0120107,Thriller,-0.991803279
tt0116722,Drama,-0.953278689
tt0116242,Comedy|Musical|Romance,-0.890163934
tt0117509,Drama|Romance,-0.721311475
tt0117802,Comedy|Drama,-0.72295082
tt0117665,Thriller,-0.777868852
tt0115491,Animation|Children|Comedy|Fantasy|Musical|Romance,-0.91147541
tt0029546,Comedy|Musical|Romance,-0.963934426
tt0039286,Crime|Film-Noir,-0.992622951
tt0067992,Children|Comedy|Fantasy|Musical,-0.049180328
tt0055018,Drama|Horror|Thriller,-1
tt0070707,Comedy|Sci-Fi,-0.781967213
tt0066808,Comedy|War,-0.920491803
tt0095159,Comedy|Crime,-0.42704918
tt0079470,Comedy,-0.281147541
tt0084865,Comedy|Musical|Romance,-0.910655738
tt0068334,Drama,-0.954918033
tt0059243,Comedy|Musical,-0.957377049
tt0061418,Crime|Drama,-0.709016393
tt0052027,Adventure|Drama,-0.985245902
tt0046912,Crime|Mystery|Thriller,-0.790983607
tt0092890,Drama|Musical|Romance,-0.699180328
tt0105236,Crime|Mystery|Thriller,0.117213115
tt0091763,Drama|War,-0.485245902
tt0098627,Comedy,-0.877868852
tt0103772,Crime|Mystery|Thriller,-0.67704918
tt0101761,Drama,-0.732786885
tt0104036,Drama|Romance|Thriller,-0.694262295
tt0104348,Drama,-0.885245902
tt0084707,Drama,-0.917213115
tt0083866,Children|Drama|Sci-Fi,-0.046721311
tt0029992,Children|Drama|Fantasy,-0.971311475
tt0099371,Action|Drama|Romance,-0.88442623
tt0092099,Action|Romance,-0.414754098
tt0048545,Drama,-0.874590164
tt0044081,Drama,-0.820491803
tt0115885,Horror,-0.972131148
tt0102336,Comedy,-0.990163934
tt0117040,Documentary,-0.966393443
tt0117284,Action|Comedy|Drama,-0.981967213
tt0116378,Crime|Drama,-0.993442623
tt0113057,Drama,-0.991803279
tt0116581,Drama,-0.992622951
tt0112907,Drama,-0.993442623
tt0117318,Comedy|Drama,-0.799180328
tt0116422,Drama,-0.991803279
tt0117320,Documentary,-0.982786885
tt0082846,Drama,-0.900819672
tt0072081,Comedy|Crime,-0.81557377
tt0101775,Comedy|Fantasy,-0.962295082
tt0096754,Action|Adventure|Sci-Fi|Thriller,-0.545081967
tt0080749,Horror,-0.971311475
tt0082340,Action|Adventure|Sci-Fi|Thriller,-0.71557377
tt0082533,Horror|Mystery,-0.968032787
tt0091288,Drama|Mystery,-0.908196721
tt0091480,Drama,-0.933606557
tt0081375,Comedy,-0.912295082
tt0071853,Adventure|Comedy|Fantasy,0.150819672
tt0116587,Romance,-0.991803279
tt0116212,Drama,-0.990163934
tt0116886,Documentary,-0.991803279
tt0118147,Documentary,-0.919672131
tt0108598,Animation|Children|Comedy|Crime,-0.537704918
tt0084589,Drama,-0.973770492
tt0109781,Animation|Comedy|Drama|Fantasy,-0.980327869
tt0034493,Drama,-0.992622951
tt0078875,Drama|War,-0.97704918
tt0069198,Comedy|Drama,-0.993442623
tt0110521,Drama,-0.996721311
tt0116059,Comedy,-0.985245902
tt0112483,Action,-0.98852459
tt0103850,Comedy,-0.878688525
tt0095765,Drama,-0.712295082
tt0097108,Comedy|Drama,-0.925409836
tt0101700,Comedy|Drama|Romance,-0.833606557
tt0101765,Drama|Fantasy|Romance,-0.975409836
tt0101811,Drama|Romance,-0.950819672
tt0050825,Drama|War,-0.890983607
tt0099703,Crime|Drama|Film-Noir,-0.795081967
tt0102014,Comedy,-0.993442623
tt0116209,Drama|Romance|War,-0.652459016
tt0102426,Comedy|Drama,-0.943442623
tt0097937,Drama,-0.918852459
tt0098724,Drama,-0.82704918
tt0105107,Drama,-0.962295082
tt0105488,Comedy|Romance,-0.831967213
tt0096257,Documentary,-0.909836066
tt0101026,Crime|Drama|Romance,-0.959016393
tt0102370,Documentary|Musical,-0.955737705
tt0100332,Documentary,-0.954918033
tt0073486,Drama,0.13442623
tt0078446,Comedy,-0.917213115
tt0080684,Action|Adventure|Sci-Fi,0.804098361
tt0093779,Action|Adventure|Comedy|Fantasy|Romance,0.218032787
tt0082971,Action|Adventure,0.707377049
tt0088846,Fantasy|Sci-Fi,-0.499180328
tt0090605,Action|Adventure|Horror|Sci-Fi,0.025409836
tt0060196,Action|Adventure|Western,-0.392622951
tt0094336,Comedy,-0.944262295
tt0050083,Drama,-0.518852459
tt0056172,Adventure|Drama|War,-0.609016393
tt0066921,Crime|Drama|Sci-Fi|Thriller,-0.017213115
tt0056592,Drama,-0.513114754
tt0078788,Action|Drama|War,-0.08442623
tt0064116,Action|Drama|Western,-0.843442623
tt0086190,Action|Adventure|Sci-Fi,0.650819672
tt0093191,Drama|Fantasy|Romance,-0.895901639
tt0041959,Film-Noir|Mystery|Thriller,-0.794262295
tt0099685,Crime|Drama,0.08442623
tt0078748,Horror|Sci-Fi,0.189344262
tt0106308,Action|Adventure|Comedy|Fantasy|Horror,-0.578688525
tt0095250,Adventure|Drama|Romance,-0.919672131
tt0089881,Drama|War,-0.866393443
tt0097202,Action|Crime|Drama|Thriller,-0.909836066
tt0054215,Crime|Horror,-0.314754098
tt0080455,Action|Comedy|Musical,-0.337704918
tt0071562,Crime|Drama,0.112295082
tt0093058,Drama|War,-0.147540984
tt0104361,Adventure|Animation|Children|Comedy|Sci-Fi,-0.766393443
tt0097499,Action|Drama|Romance|War,-0.844262295
tt0086879,Drama,-0.354098361
tt0045061,Drama|Romance,-0.955737705
tt0087843,Crime|Drama,-0.867213115
tt0081398,Drama,-0.659836066
tt0075686,Comedy|Romance,-0.536885246
tt0086197,Drama,-0.824590164
tt0079944,Drama|Mystery|Sci-Fi,-0.939344262
tt0082096,Action|Drama|War,-0.658196721
tt0070735,Comedy|Crime,-0.477868852
tt0067185,Comedy|Drama|Romance,-0.774590164
tt0103130,Comedy|Drama|Romance,-0.973770492
tt0050976,Drama,-0.845901639
tt0085859,Comedy,-0.925409836
tt0088247,Action|Sci-Fi|Thriller,0.051639344
tt0103873,Comedy|Fantasy|Horror,-0.917213115
tt0097441,Drama|War,-0.652459016
tt0100519,Comedy|Drama,-0.869672131
tt0079522,Comedy|Drama|Romance,-0.723770492
tt0100150,Crime|Drama|Film-Noir|Thriller,-0.828688525
tt0097165,Drama,-0.300819672
tt0061722,Comedy|Drama|Romance,-0.344262295
tt0052311,Crime|Film-Noir|Thriller,-0.853278689
tt0100263,Action|Crime|Romance|Thriller,-0.709016393
tt0050212,Adventure|Drama|War,-0.622131148
tt0056801,Drama|Fantasy,-0.883606557
tt0071315,Crime|Film-Noir|Mystery|Thriller,-0.495901639
tt0043456,Drama|Sci-Fi|Thriller,-0.802459016
tt0040897,Action|Adventure|Drama|Western,-0.877868852
tt0092610,Comedy|Horror|Sci-Fi,-0.960655738
tt0023969,Comedy|Musical|War,-0.818852459
tt0088794,Comedy|Romance,-0.792622951
tt0081505,Horror,-0.091803279
tt0092005,Adventure|Drama,-0.253278689
tt0022100,Crime|Film-Noir|Thriller,-0.883606557
tt0092991,Action|Comedy|Fantasy|Horror,-0.718852459
tt0057115,Action|Adventure|Drama|War,-0.63852459
tt0077416,Drama|War,-0.659836066
tt0082269,Action|Drama|Mystery|Romance|Thriller,-0.960655738
tt0107048,Comedy|Fantasy|Romance,0.159016393
tt0105695,Drama|Western,-0.62295082
tt0056218,Crime|Thriller|War,-0.741803279
tt0100436,Comedy|Drama,-0.931967213
tt0036613,Comedy|Mystery|Thriller,-0.768032787
tt0088763,Adventure|Comedy|Sci-Fi,0.412295082
tt0101921,Comedy|Crime|Drama,-0.778688525
tt0066206,Drama|War,-0.72295082
tt0090967,Comedy|Drama|Film-Noir,-0.909016393
tt0094625,Action|Adventure|Animation|Sci-Fi,-0.696721311
tt0091203,Action|Adventure|Fantasy,-0.627868852
tt0061512,Drama,-0.507377049
tt0099334,Comedy|Drama|Romance,-0.899180328
tt0072431,Comedy|Fantasy,-0.435245902
tt0102536,Comedy|Drama,-0.932786885
tt0101640,Drama,-0.921311475
tt0032553,Comedy|Drama|War,-0.873770492
tt0032455,Animation|Children|Fantasy|Musical,-0.58442623
tt0044706,Drama|Western,-0.837704918
tt0038355,Crime|Film-Noir|Mystery,-0.881967213
tt0097493,Comedy,-0.681967213
tt0081534,Drama|Romance,-0.953278689
tt0052618,Action|Adventure|Drama,-0.724590164
tt0088258,Comedy,-0.457377049
tt0085809,Documentary,-0.912295082
tt0094006,Drama|Romance,-0.928688525
tt0097576,Action|Adventure,0.158196721
tt0078841,Comedy|Drama,-0.837704918
tt0083987,Drama,-0.786065574
tt0096332,Drama,-0.923770492
tt0091867,Drama|Romance,-0.868852459
tt0089886,Comedy,-0.846721311
tt0084503,Drama|Musical,-0.820491803
tt0087553,Drama|War,-0.769672131
tt0089606,Comedy|Drama,-0.923770492
tt0049223,Drama|Sci-Fi,-0.897540984
tt0097351,Children|Drama|Fantasy,-0.585245902
tt0073341,Adventure|Drama,-0.859836066
tt0064115,Action|Western,-0.497540984
tt0087884,Drama|Romance,-0.970491803
tt0101458,Adventure|Drama|Sci-Fi,-0.969672131
tt0098635,Comedy|Romance,-0.32295082
tt0116589,Documentary,-0.990163934
tt0116293,Drama,-0.98852459
tt0112537,Comedy|Drama,-0.995081967
tt0103644,Action|Horror|Sci-Fi|Thriller,-0.680327869
tt0082010,Comedy|Horror|Thriller,-0.833606557
tt0103678,Horror,-0.987704918
tt0085159,Horror,-0.986885246
tt0115535,Horror,-0.989344262
tt0106262,Horror,-0.992622951
tt0083550,Horror,-0.986065574
tt0078767,Drama|Horror|Mystery|Thriller,-0.910655738
tt0099030,Horror,-0.994262295
tt0071233,Horror,-0.987704918
tt0090655,Horror,-0.983606557
tt0075704,Horror,-0.995081967
tt0092632,Horror|Thriller,-0.97704918
tt0056869,Horror|Thriller,-0.668032787
tt0051418,Horror|Sci-Fi,-0.960655738
tt0082083,Horror|Mystery,-0.996721311
tt0101492,Horror|Thriller,-0.996721311
tt0037549,Drama|Horror|Thriller,-0.990983607
tt0103874,Fantasy|Horror|Romance|Thriller,-0.787704918
tt0026138,Drama|Horror|Sci-Fi,-0.979508197
tt0074258,Horror,-0.98442623
tt0103919,Horror|Thriller,-0.936885246
tt0101540,Thriller,-0.804098361
tt0055824,Crime|Drama|Thriller,-0.886065574
tt0074285,Drama|Fantasy|Horror|Thriller,-0.743442623
tt0083722,Drama|Fantasy|Horror,-0.95
tt0087800,Horror|Thriller,-0.82295082
tt0013442,Horror,-0.881147541
tt0091651,Horror,-0.990163934
tt0075005,Horror|Mystery|Thriller,-0.826229508
tt0115710,Crime|Drama|Thriller,-0.983606557
tt0115495,Crime|Thriller,-0.989344262
tt0117057,Comedy|Drama|Romance,-0.971311475
tt0115751,Drama|Mystery,-0.941803279
tt0119791,Horror|Thriller,-0.985245902
tt0117731,Action|Adventure|Sci-Fi|Thriller,-0.272131148
tt0117631,Drama|Romance,-0.803278689
tt0117666,Drama,-0.62704918
tt0116705,Children|Comedy,-0.886065574
tt0117293,Documentary,-0.95
tt0117372,Drama,-0.963114754
tt0117477,Drama,-0.954918033
tt0115988,Drama,-0.959836066
tt0115433,Adventure|Children|Comedy,-0.686065574
tt0099423,Action|Adventure|Thriller,-0.509016393
tt0079945,Adventure|Sci-Fi,-0.701639344
tt0102975,Action|Mystery|Sci-Fi,-0.700819672
tt0098382,Action|Sci-Fi,-0.819672131
tt0084726,Action|Adventure|Sci-Fi|Thriller,-0.51557377
tt0088170,Action|Adventure|Sci-Fi,-0.706557377
tt0092007,Adventure|Comedy|Sci-Fi,-0.68442623
tt0103776,Action|Crime,-0.604098361
tt0096487,Action|Comedy|Western,-0.831967213
tt0100994,Action|Western,-0.927868852
tt0077631,Comedy|Musical|Romance,-0.53852459
tt0084021,Comedy|Musical|Romance,-0.904098361
tt0100114,Action|Drama,-0.981147541
tt0105690,Action|Drama|Thriller,-0.848360656
tt0073195,Action|Horror,-0.253278689
tt0077766,Horror|Thriller,-0.899180328
tt0085750,Action|Horror,-0.976229508
tt0117119,Comedy,-0.945901639
tt0116996,Action|Comedy|Sci-Fi,-0.42295082
tt0115906,Comedy|Drama,-0.966393443
tt0116695,Drama|Romance,-0.359836066
tt0093822,Comedy,-0.525409836
tt0094155,Comedy|Drama,-0.967213115
tt0105435,Action|Comedy|Crime|Drama|Sci-Fi,-0.662295082
tt0115633,Drama,-0.983606557
tt0116621,Romance|War,-0.994262295
tt0116999,Drama,-0.966393443
tt0116410,Drama,-0.978688525
tt0115641,Adventure|Animation|Comedy|Crime,-0.8
tt0112769,Crime|Drama|Mystery|Thriller,-0.981967213
tt0117571,Comedy|Horror|Mystery|Thriller,-0.518032787
tt0104691,Action|Romance|War|Western,-0.690983607
tt0117038,Comedy|Drama|Fantasy|Romance,-0.868032787
tt0116477,Crime|Drama|Romance,-0.868852459
tt0117690,Drama,-0.992622951
tt0118163,Drama,-0.982786885
tt0117091,Comedy,-0.947540984
tt0118100,Crime|Drama|Romance,-0.98852459
tt0116250,Drama|Musical,-0.913114754
tt0117364,Drama,-0.986065574
tt0067959,Adventure|Drama,-0.982786885
tt0119731,Crime|Drama|Mystery|Thriller,-0.975409836
tt0116506,Drama,-0.991803279
tt0119115,Comedy,-0.947540984
tt0120550,Children,-0.996721311
tt0120390,Action|Thriller,-0.996721311
tt0112362,Drama,-0.986885246
tt0116704,Action|Adventure|Comedy|Thriller,-0.85
tt0120414,Comedy|Thriller,-0.980327869
tt0118708,Action|Comedy,-0.909016393
tt0119664,Action|Comedy|Crime|Drama|Thriller,-0.957377049
tt0106535,Drama,-0.982786885
tt0118928,Action|Thriller,-0.857377049
tt0119644,Comedy,-0.98442623
tt0106266,Comedy,-0.991803279
tt0106387,Comedy|Romance,-0.860655738
tt0119937,Drama,-0.963114754
tt0119640,Comedy|War,-0.963934426
tt0116790,Comedy|Drama,-0.937704918
tt0119225,Crime,-0.971311475
tt0118111,Comedy,-0.808196721
tt0118691,Comedy|Romance,-0.986065574
tt0120238,Comedy|Drama,-0.953278689
tt0119887,Comedy,-0.995081967
tt0119141,Comedy|Drama|Romance,-0.919672131
tt0120357,Drama|Fantasy|Romance,-0.991803279
tt0118548,Mystery|Thriller,-0.927868852
tt0120317,Children|Comedy|Mystery,-0.986065574
tt0120434,Comedy,-0.956557377
tt0116922,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,-0.881147541
tt0120036,Action|Drama,-0.978688525
tt0119008,Crime|Drama,-0.595901639
tt0118750,Comedy|Romance,-0.970491803
tt0118702,Action|Comedy|Crime|Drama,-0.991803279
tt0119432,Children|Comedy,-0.943442623
tt0116743,Romance,-0.991803279
tt0119951,Comedy|Drama,-0.806557377
tt0119572,Romance,-0.991803279
tt0120053,Action|Romance|Sci-Fi|Thriller,-0.792622951
tt0120152,Drama|Thriller,-0.921311475
tt0115964,Drama|Thriller,-0.926229508
tt0116041,Comedy|Drama|Mystery|Romance,-0.97704918
tt0119528,Comedy,-0.510655738
tt0120094,Drama|Musical,-0.967213115
tt0118972,Action|Drama|Thriller,-0.905737705
tt0118829,Animation|Children|Musical,-0.986885246
tt0118663,Comedy,-0.991803279
tt0116931,Romance,-0.992622951
tt0120389,Action|Adventure|Children,-0.990163934
tt0118623,Drama|Romance,-0.991803279
tt0119013,Action,-0.975409836
tt0119381,Drama|Romance,-0.967213115
tt0118615,Action|Adventure|Thriller,-0.870491803
tt0119229,Comedy|Crime|Romance,-0.554098361
tt0116783,Drama|Romance,-0.98852459
tt0118541,Comedy,-0.973770492
tt0119859,Drama|War,-0.992622951
tt0120032,Comedy,-0.81147541
tt0116295,Romance,-0.993442623
tt0120461,Action|Drama|Thriller,-0.923770492
tt0115886,Comedy,-0.993442623
tt0118655,Action|Adventure|Comedy,-0.256557377
tt0118771,Action|Thriller,-0.907377049
tt0115760,Drama,-0.996721311
tt0119109,Comedy,-0.990163934
tt0119116,Action|Adventure|Comedy|Sci-Fi,-0.097540984
tt0119809,Comedy|Drama,-0.978688525
tt0117398,Drama,-0.981967213
tt0117615,Comedy|Drama|Romance,-0.897540984
tt0118556,Comedy|Romance,-0.939344262
tt0115744,Comedy|Drama|Romance,-0.945901639
tt0119567,Action|Adventure|Sci-Fi|Thriller,-0.587704918
tt0117359,Drama,-0.981967213
tt0117561,Comedy,-0.992622951
tt0120118,Children|Drama,-0.986065574
tt0114303,Drama|Romance,-0.991803279
tt0120373,Comedy|Romance,-0.978688525
tt0118787,Adventure|Children|Drama,-0.98442623
tt0118880,Action|Adventure|Thriller,-0.609836066
tt0114134,Drama|Romance,-0.972131148
tt0120179,Action|Romance|Thriller,-0.918852459
tt0118688,Action|Adventure|Fantasy|Thriller,-0.778688525
tt0120034,Comedy|Drama|Romance,-0.983606557
tt0116502,Comedy|Thriller,-0.991803279
tt0119282,Adventure|Animation|Children|Comedy|Musical,-0.773770492
tt0119738,Comedy|Romance,-0.704918033
tt0115856,Comedy|Romance,-0.981967213
tt0057345,Drama,-0.986885246
tt0119094,Action|Crime|Drama|Thriller,-0.448360656
tt0119098,Romance,-0.996721311
tt0119654,Action|Comedy|Sci-Fi,0.213934426
tt0119848,Comedy,-0.98442623
tt0120512,Adventure|Children,-0.970491803
tt0120133,Children|Fantasy,-0.986885246
tt0118884,Drama|Sci-Fi,-0.374590164
tt0116930,Comedy,-0.993442623
tt0119173,Action|Drama,-0.863114754
tt0082198,Action|Adventure|Fantasy,-0.783606557
tt0119190,Children|Comedy,-0.866393443
tt0118887,Action|Crime|Drama|Thriller,-0.887704918
tt0119081,Horror|Sci-Fi|Thriller,-0.83852459
tt0120177,Action|Adventure|Sci-Fi|Thriller,-0.845081967
tt0118570,Children|Comedy,-0.977868852
tt0119896,Comedy|Romance,-0.962295082
tt0119361,Comedy|Drama,-0.95
tt0118818,Drama,-0.973770492
tt0118883,Drama|Mystery|Romance|Thriller,-0.722131148
tt0118966,Crime|Drama|Thriller,-0.97704918
tt0120207,Action,-0.983606557
tt0120112,Drama|Romance,-0.985245902
tt0119311,Crime|Drama|Film-Noir,-0.983606557
tt0119509,Comedy,-0.981967213
tt0119675,Horror|Sci-Fi|Thriller,-0.926229508
tt0119695,Action|Comedy,-0.978688525
tt0119086,Adventure|Romance,-0.975409836
tt0119484,Action|Adventure,-0.983606557
tt0118571,Action|Thriller,-0.586885246
tt0118531,Drama|Thriller,-0.981967213
tt0099810,Action|Adventure|Thriller,-0.281147541
tt0102494,Drama|Romance,-0.958196721
tt0119465,Comedy,-0.986885246
tt0120197,Drama,-0.991803279
tt0119360,Comedy,-0.83852459
tt0119051,Adventure|Drama,-0.927868852
tt0119874,Action|Thriller|War,-0.868032787
tt0119488,Crime|Film-Noir|Mystery|Thriller,-0.195081967
tt0120102,Adventure|Drama|War,-0.898360656
tt0119468,Crime|Drama|Mystery|Thriller,-0.912295082
tt0120169,Drama,-0.986065574
tt0120524,Horror,-0.989344262
tt0120323,Drama,-0.990983607
tt0119174,Drama|Mystery|Thriller,-0.406557377
tt0119123,Action|Drama|Thriller,-0.981967213
tt0120399,Crime|Drama|Mystery,-0.95
tt0119632,Comedy|Romance,-0.978688525
tt0118647,Action|Thriller,-0.990163934
tt0120402,Drama,-0.959016393
tt0119349,Drama,-0.863934426
tt0118842,Comedy|Drama|Romance,-0.609836066
tt0119164,Comedy|Drama,-0.563114754
tt0116631,Comedy|Drama,-0.990983607
tt0119280,Drama|Romance,-0.960655738
